id,titre,description,date
16564207,Air combat : jeu vidéo,"Série de jeux vidéo. - Intitulée ""Air combat"" sur bornes d'arcade, puis ""Ace combat"" sur PlayStation 2 au Japon",1995
16570060,Gran turismo : jeu vidéo,Édité par Sony computer entertainment,1997
16570752,Top darts : jeu vidéo,Jeu d'action,2010-12
16574345,Red orchestra : jeu vidéo,Série de jeux vidéo,2006
17033747,Kung fu panda : jeu vidéo,"Édité par Activision, puis THQ et Little orbit",2008
17113871,Watch dogs : jeu vidéo,Édité par Ubisoft entertainment,2014
17116276,Gravity daze : jeu vidéo,Édité par Sony interactive entertainment,2012
17116885,Tales of Berseria : jeu vidéo,Édité par Namco Bandai games,2016-08
16628316,Metal gear : jeu vidéo,Série de jeux vidéo,1987
16912792,Dead rising : jeu vidéo,Série de jeux vidéo,2006
16924548,Earth defense force : jeu vidéo,Édité par D3 publisher,2003-06
16927739,Infamous : jeu vidéo,Série de jeux vidéo,2009-05
16582154,Anno : jeu vidéo,Série de jeux vidéo,1998
16549048,The legend of Zelda : jeu vidéo,Série de jeux vidéo,1986
17106591,Stardust : jeu vidéo,Série de jeux vidéo,1993
16570741,High velocity bowling : jeu vidéo,Jeu d'action,2007-12
16571472,Yu-Gi-Oh ! 5D's : jeu vidéo,"Série de jeux vidéo. - Inspiré de la série télévisée d'animation : ""Yu-Gi-Oh! 5D's""",2009
16575498,Saints row : jeu vidéo,Série de jeux vidéo,2006
17160976,Castlevania. Lords of shadow : jeu vidéo,Jeu d'action ; jeu d'aventure,2010-10
16628244,The witcher : jeu vidéo,Édité par CD projekt,2007
17091385,Skylanders imaginators : jeu vidéo,Édité par Activision,2016-10
16951207,Barbie : jeu vidéo,Série de jeux vidéo. - Inspiré de l'univers des personnages créés par Mattel et des différentes adaptations audiovisuelles de ceux-ci,1984
16585011,Kinect sports : jeu vidéo,Série de jeux vidéo,2010
16591776,Das schwarze Auge : jeu vidéo,"Édité par divers éditeurs suivant les régions et les jeux. - D'abord éditée en langue anglaise sous le titre ""Realms of Arkania"" entre 1993 et 1997, la série prit ensuite le nom de ""The dark eye"" pour les jeux édités à partir de 2008",1992
16644923,Spec ops : jeu vidéo,Premiers épisodes édités par Ripcord games. Licence reprise par Take-two interactive en 2000,1998
16550976,Pocket monsters : jeu vidéo,Série de jeux vidéo,1996
16560237,Fable : jeu vidéo,Série de jeux vidéo,2004
16561169,Call of duty : jeu vidéo,Édité par Activision publishing,2003
16601822,Grand theft auto : jeu vidéo,Série de jeux vidéo,1997
16601822,Grand theft auto : jeu vidéo,Édité par Rockstar games et Take 2 interactive selon les épisodes,1997
17011454,Tearaway : jeu vidéo,Série de jeux vidéo,2013
17098227,Monopoly : jeu vidéo,Série de jeux vidéo. - Inspirée du jeu de plateau édité par Parker brothers,1985
17109507,Handball 17 : jeu vidéo,Édité par Bigben interactive,2016-11
16568768,Tumble : jeu vidéo,Édité par Sony computer entertainment,2010-09
16569437,Echochrome II : jeu vidéo,Édité par Sony computer entertainment,2010-12
16575156,Driver : jeu vidéo,"Édité par GT interactive à l'origine, puis par Infogrames/Atari de 2000 à 2006 et par Ubisoft entertainment depuis 2007",1999
16576960,Final fantasy tactics : jeu vidéo,Série de jeux vidéo,1997
16577274,Forza motorsport : jeu vidéo,Édité par Microsoft corporation,2005
17703377,Gyakuten Saiban : jeu vidéo,Édité par Capcom,2001-10
17703547,Biplane duel : jeu vidéo,"Jeu de pilotage ; jeu d'arcade. - Version améliorée intitulée ""Salmon-Pink Max"" sortie en 1990",1989
17703765,Tetris sex : jeu vidéo,Jeu d'arcade,1987
17043324,Games festival : jeu vidéo,Édité par Bigben interactive,2013
17087281,Earthworm Jim : jeu vidéo,Édité par Playmates en Amérique du Nord et Virgin interactive en Europe,1994
16768228,The fast and the furious : jeu vidéo,Série de jeux vidéo,2004-07
17162561,Major motion : jeu vidéo,Jeu d'action ; jeu de pilotage,1986
17163617,Panza kick boxing : jeu vidéo,Jeu de simulation sportive,1990
17168156,Barbarian : jeu vidéo,Édité par Psygnosis,1987
17168885,Lotus : jeu vidéo,Jeux de pilotage,1990
17169153,First samurai : jeu vidéo,Édité par Mirrorsoft puis Psygnosis,1991
16740428,Kingdom under fire : jeu vidéo,Édité par Phantagram puis Microsoft,2001
16633150,Fallout 2 : jeu vidéo,Édité par Interplay entertainment,1998-09
16995352,Fenimore Fillmore : jeu vidéo,Édité par Time Warner puis Nobilis,1996
16995671,Still life : jeu vidéo,Édité par Microïds en Europe et The adventure company en Amérique du Nord,2002
16996669,"Warhammer 40,000 : jeu vidéo",Série de jeux vidéo. - Inspirée de l'univers des jeux de plateaux édités par Games workshop,1992
17005424,After burner : jeu vidéo,Édité par Sega sur bornes d'arcade et différents éditeurs suivant les supports,1987
16705158,Qix : jeu vidéo,Jeu d'arcade,1981-10
16912416,Zoo tycoon : jeu vidéo,Édité par Microsoft,2001
16641347,Virtua tennis : jeu vidéo,Édité par Sega,1999
16641347,Virtua tennis : jeu vidéo,"Série de jeux vidéo. - Intitulé ""Power smash"" au Japon",1999
16994235,"Psyvariar, revision : jeu vidéo",Édité par Taito sur bornes d'arcade et Success corporation sur PlayStation 2,2000-09
16705909,Jūōki : jeu vidéo,Série de jeux vidéo,1988
16583897,Supercar challenge : jeu vidéo,Édité par System 3,2009-09
16586298,Might & magic heroes VI : jeu vidéo,Jeu de stratégie,2011-10
16590823,F1 2011 : jeu vidéo,Jeu de pilotage,2011-09
16591117,Reality fighters : jeu vidéo,Jeu d'action,2012-02
16652036,Gravity daze : jeu vidéo,"Jeu d'action ; jeu de rôle. - Intitulé ""Gravity rush"" en Amérique du Nord et en Europe",2012-02
16657171,Dirt. Showdown : jeu vidéo,Jeu de pilotage,2012-05
16679391,Birds of steel : jeu vidéo,Édité par Konami digital entertainment,2012-03
16679512,NeverDead : jeu vidéo,Jeu d'action,2012-01
16598508,Airline tycoon 2 : jeu vidéo,Édité par Micro application,2011-10
16599027,Reload : jeu vidéo,Édité par Neko entertainment,2010-11
16661721,Iskusstvo vojny. Kurskaâ duga : jeu vidéo,Première sortie en Russie,2009-10
16688549,Geronimo Stilton. Return to the kingdom of fantasy : jeu vidéo,"Jeu d'aventure ; jeu éducatif. - Adapté de la série de livres pour enfants d'Elisabetta Dami ""Geronimo Stilton""",2012-10
16688856,Xenoblade : jeu vidéo,Édité par Nintendo,2010-06
16694405,The last story : jeu vidéo,Jeu d'action ; jeu de rôle,2011-01
16694416,Epic Mickey. 2. The power of two : jeu vidéo,"Jeu d'action. - Inspiré du personnage ""Mickey"" créé par Walt Disney",2012-11
16695079,Kinect Disneyland adventures : jeu vidéo,Édité par Microsoft corporation,2011-11
16945578,Oui-Oui et le grand carnaval des jouets : jeu vidéo,Édité par Micro application,2013-08
16945722,Xia-Xia : jeu vidéo,"Édité par Emme, Avanquest",2012-03
17067176,X-Men : jeu vidéo,Édité par SEGA,1993
16744671,Star Trek : jeu vidéo,Première sortie en Amerique du Nord,2013-04
16761461,Sniper ghost warrior 2 : jeu vidéo,Édité par City interactive,2013-03
16775978,One piece. Kaizoku musō 2 : jeu vidéo,Jeu d'action,2013-03
16777505,Armored core. Verdict day : jeu vidéo,Jeu d'action,2013-09
16712554,Tempête de feu : jeu vidéo,Jeu de simulation sportive ; jeu d'aventure,2009-10
16715878,Atsumete! Kābī : jeu vidéo,Édité par Nintendo co,2011-04
16719532,Old farm simulator 1962 : jeu vidéo,Édité par Micro application,2012
16720393,Funky barn 3D : jeu vidéo,Édité par Ubisoft entertainment,2012-04
16727697,Ninja blade : jeu vidéo,Jeu d'action,2009-01
16727885,Kinect adventures ! : jeu vidéo,Édité par Microsoft corporation,2010-11
16728891,Wildlife park 3 : jeu vidéo,Édité par Bit composer games en Europe et Viva media en Amérique du Nord,2011-04
17002925,Killer7 : jeu vidéo,"Sortie en Amérique du Nord et en Europe, juillet 2005",2005-06
16704336,TERA : jeu vidéo,Édité par NHN corporation en Corée du Sud et différents éditeurs suivant les régions,2011-01
16710529,The Hip Hop dance experience : jeu vidéo,Jeu de rythme,2012-11
16992137,Dracula. 4. The shadow of the dragon : jeu vidéo,Jeu d'aventure. - Inspiré des personnages créés par Bram Stoker,2013-06
16706219,Star wars. Episode III. Revenge of the Sith : jeu vidéo,Édité par différents éditeurs suivant les supports,2005-04
16699642,From dust : jeu vidéo,Jeu de gestion,2011-07
16945578,Oui-Oui et le grand carnaval des jouets : jeu vidéo,Première sortie en France,2013-08
17066133,Road rash 3 : jeu vidéo,Jeu de pilotage,1995-04
17067082,Wonder boy. V. MW III : jeu vidéo,Édité par SEGA,1991-10
16741698,Viva piñata. Trouble in paradise : jeu vidéo,"Jeu de gestion. - Inspiré de la série télévisée ""Viva piñata"". - Intitulé ""Viva piñata. Pagaille au paradis"" en France",2008-09
16902458,Worms revolution : jeu vidéo,Jeu d'action,2012-10
16770387,Heavy fire. Shattered spear : jeu vidéo,"Édité par Mastiff en Amérique du Nord et Europe, par Hamster au Japon",2013-01
16775678,"Scania truck driving simulator, the game : jeu vidéo",Édité par Excalibur publishing en Europe et Just for games en France,2012-06
16777083,"Port Royale 3, pirates & merchants : jeu vidéo","Édité par Kalypso Media en Europe et Amérique du Nord, par E-Frontier au japon",2012-05
16778254,SpongeBob squarepants. Plankton's robotic revenge : jeu vidéo,"Jeu d'action. - Intitulé ""Bob l'éponge. La vengeance robotique de Plankton"" en français. - Inspiré des personnages apparaissant dans la série télévisée d'animation ""Bob l'éponge""",2013-10
16715767,Meido in ore : jeu vidéo,Édité par Nintendo,2009-04
16715767,Meido in ore : jeu vidéo,Jeu d'action,2009-04
16715814,Epic Mickey. Power of illusion : jeu vidéo,Édité par Disney interactive studios,2012-11
16718295,Absolute supercars : jeu vidéo,Édité par System 3,2012-11
16720215,"Imagine, babies 3D : jeu vidéo",Édité par Ubisoft,2012-10
16722145,Disney infinity : jeu vidéo,"Édité par Disney interactive studios, et par Namco Bandai games au Japon",2013-08
16727632,Banjo-Kazooie. Nuts & bolts : jeu vidéo,Édité par Microsoft game studios,2008-11
16737699,Lost odyssey : jeu vidéo,Édité par Microsoft corporation,2007-12
16694409,Forza Horizon : jeu vidéo,Jeu de pilotage,2012-10
16697288,Air conflicts. Pacific carriers : jeu vidéo,Édité par BitComposer games,2012-09
16697323,New Super Mario Bros. 2 : jeu vidéo,Édité par Nintendo,2012-07
16904951,Pro fishing : jeu vidéo,"Édité par Contendo Media pour l'Allemagne, Excalibur publishing pour la Grande-Bretagne et Just for games pour la France",2012-01
16906062,Nicolas Eymerich l'inquisiteur. Livre I. La peste : jeu vidéo,Édité en France par Anuman interactive,2013-07
16653816,Pocoyo racing : jeu vidéo,"Jeu d'action ; jeu de pilotage. - Inspiré de la série d'animation ""Pocoyo"" créée par David Cantolla, Guillermo García et Luis Gallego",2011-11
16738660,Ski-doo. Snowmobile challenge : jeu vidéo,Édité par Valcon games en Amérique du Nord et par PQube en Europe,2009-09
16900305,NBA 2K14 : jeu vidéo,Jeu de simulation sportive,2013-10
16900386,Planes : jeu vidéo,"Jeu d'action ; jeu d'aventure. - Adapté du film ""Planes"" réalisé par Klay Hall",2013-08
16768499,Giana sisters. Twisted dreams : jeu vidéo,Jeu d'arcade,2012-10
16712554,Tempête de feu : jeu vidéo,Édité par Level 5 au Japon et par Nintendo en Europe,2009-10
16717367,No more heroes : jeu vidéo,"Édité par Marvelous entertainment au Japon, Ubisoft en Amérique du Nord, Rising star games en Europe. - ""No more  heroes : heroes' paradise"" édité par Konami en Amérique du Nord et en Europe, ""Nō moa hīrōzu : eiyūtachi no rakuen"" et ""No more heroes : red zone edition"" édités par Marvelous entertainment au Japon",2007-12
16725829,Naruto shippuden. Ultimate ninja storm 3 : jeu vidéo,"Jeu d'action. - Une édition augmentée est sortie en octobre 2013 en Amérique du Nord et en janvier 2014 en Europe sous le titre ""Naruto shippuden. Ultimate ninja storm 3, full burst"". - Adapté de la bande dessinée de Masashi Kishimoto ""Naruto""",2013-03
16738326,Crackdown 2 : jeu vidéo,"Jeu d'action. - Intitulé ""Riot act 2"" au Japon",2010-07
16995370,Space pirates : jeu vidéo,Édité par American laser games,1992-03
17005869,"RockMan X, command mission : jeu vidéo",Édité par Capcom,2004-07
16711440,Heroes of Ruin : jeu vidéo,Jeu d'action ; jeu d'aventure,2012-06
16687862,Disney princess. My fairytale adventure : jeu vidéo,Édité par Disney interactive studios,2012-09
16688856,Xenoblade : jeu vidéo,"Jeu d'action ; jeu de rôle. - Intitulé ""Xenoblade"" au Japon et ""Xenoblade chronicles"" en Europe et en Amérique du Nord",2010-06
16690128,"PokéPark. 2. BW, beyond the world : jeu vidéo",Édité par Nintendo,2011-11
16690677,LittleBigPlanet karting : jeu vidéo,Édité par Sony computer entertainment,2012-11
16618438,Les chevaliers du zodiaque : jeu vidéo,Série de jeux vidéo,1987
17702887,Robocop : jeu vidéo,"Édité par différents éditeurs selon les jeux, les plateformes ou les régions",1988
16911950,Disney infinity : jeu vidéo,Édité par Disney interactive studios et par Namco Bandai games au Japon,2013
16960501,E-SWAT : jeu vidéo,Édité par Sega,1989
16960573,Bare knuckle : jeu vidéo,Édité par Sega,1991
16963769,Alien syndrome : jeu vidéo,Série de jeux vidéo,1987
16963946,Columns III : jeu vidéo,Édité par SEGA au Japon et Vic Tokai en Amérique du Nord,1993-10
16968535,International soccer challenge : jeu vidéo,Édité par Microstyle,1990
16981525,Comanche : jeu vidéo,Série de jeux vidéo,1992
17087550,The story of Thor : jeu vidéo,Édité par Sega,1994
16598038,Star wars. Rogue Squadron : jeu vidéo,Édité par LucasArts,1998
16598358,Duke Nukem : jeu vidéo,Série de jeux vidéo,1991
16600654,Quake : jeu vidéo,Série de jeux vidéo,1996
16600654,Quake : jeu vidéo,Premier épisode édité par Id software. Licence reprise par Activision en 1997,1996
16601844,Combat flight simulator : jeu vidéo,Édité par Microsoft,1998
16602030,SoulCalibur IV : jeu vidéo,Jeu d'action,2008-07
16604557,The king of fighters : jeu vidéo,Série de jeux vidéo,1994
16604557,The king of fighters : jeu vidéo,"Édité par SNK (devenu Playmore en 2001 puis SNK-Playmore en 2003). ""The king of fighters EX. Neo blood"" édité par Marvelous",1994
16605146,Assault suit : jeu vidéo,Édité par Masaya,1990
16605213,Kozumikku fantajī : jeu vidéo,Série de jeux vidéo,1990
16665233,Code of honor : jeu vidéo,Série de jeux vidéo,2007
16667588,Crysis : jeu vidéo,Édité par Electronic arts,2007
16669836,Spore : jeu vidéo,Série de jeux vidéo,2008
17008950,The operational art of war : jeu vidéo,Édité par Talonsoft,1998
17010140,Fire and forget : jeu vidéo,Série de jeux vidéo,1988
17014117,Tony Tough : jeu vidéo,Série de jeux vidéo,1997
16713760,"Hikari shinwa, Parutena no kagami : jeu vidéo",Série de jeux vidéo,1986
16713851,Furoggā : jeu vidéo,Série de jeux vidéo,1981
16716011,Lumines : jeu vidéo,Édité par Bandai au Japon et Ubisoft dans les autres régions,2004
17139141,Tex Murphy : jeu vidéo,"Édité par Access software, US gold et Nightdive studios",1989
17142055,Freddi Fish : jeu vidéo,Série de jeux vidéo,1994
16576146,Final fantasy : jeu vidéo,Série de jeux vidéo,1987
16703382,GetBackers dakkan'ya : jeu vidéo,"Série de jeux vidéo. - Inspiré de la série de mangas de Yuya Aoki et Rando Ayamine ""GetBackers dakkan'ya""",2002
17026042,Gradius : jeu vidéo,Première mise à disposition au Japon sur bornes d'arcade,1985-05
17026131,Gradius. II. GOFER no yabō : jeu vidéo,Mise à disposition en Europe et en Amérique du Nord sur bornes d'arcade la même année,1988-03
17026131,Gradius. II. GOFER no yabō : jeu vidéo,Première mise à disposition au Japon sur bornes d'arcade,1988-03
16606093,Imagine : jeu vidéo,Jeu de simulation sportive,2007
16607529,Twisted metal : jeu vidéo,Série de jeux vidéo,1995
16607713,Jak and Daxter : jeu vidéo,Série de jeux vidéo,2001
16608636,Command & conquer : jeu vidéo,Premier épisode édité par Virgin interactive. Licence reprise par Electronic arts en  1998,1995
17152151,The light corridor : jeu vidéo,Édité par Infogrames,1990
17153465,Galaxy force : jeu vidéo,Édité par Sega,1988
17153711,Hammerfist : jeu vidéo,Édité par Activision,1990
17155024,Midwinter : jeu vidéo,Édité par MicroProse et Rainbird,1989
16988541,Grand theft auto online : jeu vidéo,Édité par Rockstar games,2013-10
16989442,F1 2015 : jeu vidéo,Jeu de pilotage,2015-07
17042895,Call of duty. Black ops III : jeu vidéo,Jeu d'action,2015-11
16956153,Evolve : jeu vidéo,Jeu d'action,2015-02
16957605,Cristiano Ronaldo freestyle : jeu vidéo,Édité par Iceberg interactive,2012-08
16963008,Zombie solitaire : jeu vidéo,Édité par Just for games,2013-11
16968570,"Astérix, le coup du menhir : jeu vidéo","Jeu d'action ; jeu d'aventure. - Intitulé ""Astérix, operation Getafix"" en Europe et Amérique du Nord. - Adapté du film ""Astérix et le coup du menhir"" réalisé par Phillipe Grimond et sorti en 1989, film lui même adapté des albums de bande dessinée d'Astérix ""Le devin"" et ""Le combat des chefs"" de Goscinny et Uderzo",1989
17075467,Lupa : jeu vidéo,Édité par B. Dubat et D. Fourneau,2013-07
17075836,"Crawl, worm, crawl ! : jeu vidéo",Édité par P. Clarissou,2013-05
