nameLabel,seriesLabel,plateformLabel,pub_year,publisherLabel,developerLabel,website,esrbLabel,pegiLabel,bnf,musicbrainz
Virtua Tennis 2009,Q14711888,Xbox 360,2009,Sega,Sumo Digital,,,,,
Monster Hunter Tri,Monster Hunter,Wii,2009,Capcom,Capcom,,Teen,PEGI 16,,
Ratchet and Clank: A Crack in Time,Ratchet & Clank,PlayStation 3,2009,Sony Interactive Entertainment,Insomniac Games,https://www.insomniacgames.com/games/ratchet-clank-future-a-crack-in-time/,Everyone 10+,PEGI 7,,
Tom Clancy's Ghost Recon: Future Soldier,Tom Clancy’s Ghost Recon,Wii,2012,Ubisoft,Ubisoft Paris,,Mature 17+,PEGI 16,,
Tom Clancy's Ghost Recon: Future Soldier,Tom Clancy’s Ghost Recon,PlayStation 3,2012,Ubisoft,Ubisoft Paris,,Mature 17+,PEGI 16,,
Tom Clancy's Ghost Recon: Future Soldier,Tom Clancy’s Ghost Recon,Xbox 360,2012,Ubisoft,Ubisoft Paris,,Mature 17+,PEGI 16,,
Midnight Club II,Midnight Club,PlayStation 2,2003,Rockstar Games,Rockstar San Diego,,Teen,PEGI 16,,
Midnight Club II,Midnight Club,Xbox,2003,Rockstar Games,Rockstar San Diego,,Teen,PEGI 16,,
Duke Nukem: Manhattan Project,Duke Nukem,Xbox 360,2002,Arush Entertainment,Sunstorm Interactive,,Mature 17+,PEGI 16,,
Ape Escape 3,Ape Escape,PlayStation 2,2005,Sony Interactive Entertainment,SCE Japan Studio,,Everyone 10+,PEGI 3,,
Les Urbz : Les Sims in the City,Les Sims,PlayStation 2,2004,Electronic Arts,Griptonite Games,,Teen,PEGI 12,,
Les Urbz : Les Sims in the City,Les Sims,Xbox,2004,Electronic Arts,Griptonite Games,,Teen,PEGI 12,,
Shellshock 2: Blood Trails,,PlayStation 3,2009,Eidos Interactive,Rebellion Developments,,Mature 17+,PEGI 18,,
Shellshock 2: Blood Trails,,Xbox 360,2009,Eidos Interactive,Rebellion Developments,,Mature 17+,PEGI 18,,
Commandos: Strike Force,Commandos,PlayStation 2,2006,Eidos Interactive,Pyro Studios,,Teen,,,
Commandos: Strike Force,Commandos,Xbox,2006,Eidos Interactive,Pyro Studios,,Teen,,,
EyeToy: Play 3,Q5422591,PlayStation 2,2005,Sony Interactive Entertainment,SCE London Studio,,,PEGI 3,,
Yakuza 4,Yakuza,PlayStation 3,2010,Sega,Sega,http://ryu-ga-gotoku.com/four/index.html,Mature 17+,PEGI 18,,
Afrika,,PlayStation 3,2008,Japon,,,Everyone 10+,,,
Musashi: Samurai Legend,,PlayStation 2,2005,Square Enix,Square Enix,http://www.square-enix.co.jp/games/ps2/musashi2/,Teen,,,
F1 2009,Formula One,Wii,2009,Codemasters,Sumo Digital,,Everyone,PEGI 3,,
WipEout Pulse,WipEout,PlayStation 2,2007,Sony Interactive Entertainment,SCE Studio Liverpool,http://www.wipeoutpulse.com/,,,,0dd9f148-c309-344c-bc11-6a64f96be878
Digimon Rumble Arena 2,Digimon,PlayStation 2,2004,Namco Bandai Games,Namco Bandai Games,,Teen,PEGI 12,,
Digimon Rumble Arena 2,Digimon,Xbox,2004,Namco Bandai Games,Namco Bandai Games,,Teen,PEGI 12,,
Spider-Man,,PlayStation 2,2002,Activision,Gray Matter Interactive,http://www.activision.com/index.html#gamepage,Everyone,PEGI 7,,
Spider-Man,,Xbox,2002,Activision,Gray Matter Interactive,http://www.activision.com/index.html#gamepage,Everyone,PEGI 7,,
Tony Hawk's Proving Ground,Tony Hawk's,Wii,2007,Activision,Vicarious Visions,,,,,
Tony Hawk's Proving Ground,Tony Hawk's,PlayStation 2,2007,Activision,Vicarious Visions,,,,,
Tony Hawk's Proving Ground,Tony Hawk's,PlayStation 3,2007,Activision,Vicarious Visions,,,,,
Tony Hawk's Proving Ground,Tony Hawk's,Xbox 360,2007,Activision,Vicarious Visions,,,,,
Football Manager 2007,Football Manager,Xbox 360,2006,Sega,Sports Interactive,,Everyone,PEGI 3,,
Metroid Prime: Trilogy,Metroid,Wii,2009,Nintendo,Retro Studios,,Teen,PEGI 12,,
Metroid Prime: Trilogy,Metroid,Wii,2015,Nintendo,Retro Studios,,Teen,PEGI 12,,
Green Day: Rock Band,Rock Band,Wii,2010,Music Television,Harmonix Music Systems,http://www.greendayrockband.com/,,,,
Green Day: Rock Band,Rock Band,PlayStation 3,2010,Music Television,Harmonix Music Systems,http://www.greendayrockband.com/,,,,
Green Day: Rock Band,Rock Band,Xbox 360,2010,Music Television,Harmonix Music Systems,http://www.greendayrockband.com/,,,,
Wallace et Gromit : Le Projet zoo,,PlayStation 2,2003,BAM! Entertainment,Frontier Developments,,,PEGI 3,,
Wallace et Gromit : Le Projet zoo,,Xbox,2003,BAM! Entertainment,Frontier Developments,,,PEGI 3,,
Rock Band 3,Rock Band,Wii,2010,Music Television,Harmonix Music Systems,,,,,
Rock Band 3,Rock Band,PlayStation 3,2010,Music Television,Harmonix Music Systems,,,,,
Rock Band 3,Rock Band,Xbox 360,2010,Music Television,Harmonix Music Systems,,,,,
Ratatouille,,Wii,2007,THQ,Heavy Iron Studios,http://www.ratatouillevideogame.com,Everyone,,,
Ratatouille,,PlayStation 2,2007,THQ,Heavy Iron Studios,http://www.ratatouillevideogame.com,Everyone,,,
Ratatouille,,PlayStation 3,2007,THQ,Heavy Iron Studios,http://www.ratatouillevideogame.com,Everyone,,,
Ratatouille,,Xbox 360,2007,THQ,Heavy Iron Studios,http://www.ratatouillevideogame.com,Everyone,,,
Ratatouille,,Xbox,2007,THQ,Heavy Iron Studios,http://www.ratatouillevideogame.com,Everyone,,,
Folklore,,PlayStation 3,2007,Sony Interactive Entertainment,Game Republic,,,,,
Le Monde de Nemo,,PlayStation 2,2003,THQ,Traveller's Tales,http://disney.go.com/nemo/?cmp=wdsmp_nemo_url_findingnemovideogames#/products/videogames,Everyone 10+,PEGI 3,,
Le Monde de Nemo,,Xbox 360,2003,THQ,Traveller's Tales,http://disney.go.com/nemo/?cmp=wdsmp_nemo_url_findingnemovideogames#/products/videogames,Everyone 10+,PEGI 3,,
Le Monde de Nemo,,Xbox,2003,THQ,Traveller's Tales,http://disney.go.com/nemo/?cmp=wdsmp_nemo_url_findingnemovideogames#/products/videogames,Everyone 10+,PEGI 3,,
Fable 2,Fable,Xbox 360,2008,Microsoft Studios,Lionhead Studios,http://www.xbox.com/en-US/games/splash/f/fable2/,Mature 17+,PEGI 16,,
Akai Ito,,PlayStation 2,2004,Success,Success,,,,,
Phantasy Star Universe: Ambition of the Illuminus,Phantasy Star,PlayStation 2,2007,Sega,Sonic Team,,,,,
Phantasy Star Universe: Ambition of the Illuminus,Phantasy Star,Xbox 360,2007,Sega,Sonic Team,,,,,
Phantasy Star Universe: Ambition of the Illuminus,Phantasy Star,PlayStation 2,2007,Sega,Sonic Team,,,,,
Phantasy Star Universe: Ambition of the Illuminus,Phantasy Star,Xbox 360,2007,Sega,Sonic Team,,,,,
Phantasy Star Universe: Ambition of the Illuminus,Phantasy Star,PlayStation 2,2008,Sega,Sonic Team,,,,,
Phantasy Star Universe: Ambition of the Illuminus,Phantasy Star,Xbox 360,2008,Sega,Sonic Team,,,,,
Phantasy Star Universe: Ambition of the Illuminus,Phantasy Star,PlayStation 2,2008,Sega,Sonic Team,,,,,
Phantasy Star Universe: Ambition of the Illuminus,Phantasy Star,Xbox 360,2008,Sega,Sonic Team,,,,,
Romance of the Three Kingdoms XI,Romance of the Three Kingdoms,Wii,2006,THQ,Koei,,Everyone 10+,PEGI 3,,
Romance of the Three Kingdoms XI,Romance of the Three Kingdoms,PlayStation 2,2006,THQ,Koei,,Everyone 10+,PEGI 3,,
Romance of the Three Kingdoms XI,Romance of the Three Kingdoms,Wii,2006,Koei,Koei,,Everyone 10+,PEGI 3,,
Romance of the Three Kingdoms XI,Romance of the Three Kingdoms,PlayStation 2,2006,Koei,Koei,,Everyone 10+,PEGI 3,,
Welcome to Pia Carrot,,PlayStation 2,2000,Interchannel,,,,,,
Welcome to Pia Carrot,,PlayStation 2,2001,Interchannel,,,,,,
Welcome to Pia Carrot,,PlayStation 2,2004,Interchannel,,,,,,
Arcana Heart,,PlayStation 2,2006,arc System Works,Q5333197,,,,,
Arcana Heart,,PlayStation 2,2008,arc System Works,Q5333197,,,,,
Arcana Heart,,PlayStation 2,2008,arc System Works,Q5333197,,,,,
Arcana Heart,,PlayStation 2,2009,arc System Works,Q5333197,,,,,
Burnout Paradise,Burnout (série),PlayStation 3,2008,Electronic Arts,Criterion Games,http://www.criteriongames.com/burnout/paradise/,Everyone 10+,PEGI 7,,
Burnout Paradise,Burnout (série),Xbox 360,2008,Electronic Arts,Criterion Games,http://www.criteriongames.com/burnout/paradise/,Everyone 10+,PEGI 7,,
Burnout Paradise,Burnout (série),PlayStation 3,2008,Electronic Arts,Criterion Games,http://www.criteriongames.com/burnout/paradise/,Everyone 10+,PEGI 7,,
Burnout Paradise,Burnout (série),Xbox 360,2008,Electronic Arts,Criterion Games,http://www.criteriongames.com/burnout/paradise/,Everyone 10+,PEGI 7,,
"Blast Works: Build, Trade, Destroy",,Wii,2008,Majesco Entertainment,Budcat Creations,,,,,
Buzz! Junior: Monster Rumble,,PlayStation 2,2007,Sony Interactive Entertainment,FreeStyleGames,,,PEGI 3,,
Buzz! Junior: Monster Rumble,,PlayStation 3,2007,Sony Interactive Entertainment,FreeStyleGames,,,PEGI 3,,
Buzz! Junior: Jungle Party,Buzz!,PlayStation 2,2006,Sony Interactive Entertainment,Magenta Software,,,,,
Buzz! Junior: Jungle Party,Buzz!,PlayStation 3,2006,Sony Interactive Entertainment,Magenta Software,,,,,
Buzz! Junior: Jungle Party,Buzz!,PlayStation 2,2007,Sony Interactive Entertainment,Magenta Software,,,,,
Buzz! Junior: Jungle Party,Buzz!,PlayStation 3,2007,Sony Interactive Entertainment,Magenta Software,,,,,
Call of Juarez: Bound in Blood,Call of Juarez,PlayStation 3,2009,Ubisoft,Techland,http://www.callofjuarezgame.com,Mature 17+,PEGI 16,,
Call of Juarez: Bound in Blood,Call of Juarez,Xbox 360,2009,Ubisoft,Techland,http://www.callofjuarezgame.com,Mature 17+,PEGI 16,,
Batman : L'Alliance des héros,,Wii,2010,Warner Bros. Interactive Entertainment,WayForward Technologies,http://games.kidswb.com/official-site/brave-and-the-bold-the-videogame/,,,,
The Walking Dead: Survival Instinct,,PlayStation 3,2013,Activision,Terminal Reality,,,PEGI 18,,
The Walking Dead: Survival Instinct,,Xbox 360,2013,Activision,Terminal Reality,,,PEGI 18,,
The Walking Dead: Survival Instinct,,PlayStation 3,2013,Activision,Terminal Reality,,,PEGI 18,,
The Walking Dead: Survival Instinct,,Xbox 360,2013,Activision,Terminal Reality,,,PEGI 18,,
Hitman 2: Silent Assassin,Hitman,PlayStation 2,2002,Eidos Interactive,IO Interactive,http://web.archive.org/web/20080413072247/http://www.hitman2.com/,Mature 17+,PEGI 16,,69181f49-47a3-3562-a4e0-c792e8e6f938
Hitman 2: Silent Assassin,Hitman,PlayStation 3,2002,Eidos Interactive,IO Interactive,http://web.archive.org/web/20080413072247/http://www.hitman2.com/,Mature 17+,PEGI 16,,69181f49-47a3-3562-a4e0-c792e8e6f938
Hitman 2: Silent Assassin,Hitman,Xbox 360,2002,Eidos Interactive,IO Interactive,http://web.archive.org/web/20080413072247/http://www.hitman2.com/,Mature 17+,PEGI 16,,69181f49-47a3-3562-a4e0-c792e8e6f938
Hitman 2: Silent Assassin,Hitman,Xbox,2002,Eidos Interactive,IO Interactive,http://web.archive.org/web/20080413072247/http://www.hitman2.com/,Mature 17+,PEGI 16,,69181f49-47a3-3562-a4e0-c792e8e6f938
Championship Manager: Season 01/02,,Xbox,2001,Eidos Interactive,Sports Interactive,,,,,
MySims Kingdom,Les Sims,Wii,2008,Electronic Arts,Visceral Games,,,,,
Rock Revolution,,Wii,2008,Konami,Q8074739,,,,,
Rock Revolution,,PlayStation 3,2008,Konami,Q8074739,,,,,
Rock Revolution,,Xbox 360,2008,Konami,Q8074739,,,,,
Crisis Zone,Time Crisis,PlayStation 2,2004,Namco Bandai Games,Namco,,,,,
Def Jam: Fight for NY,,PlayStation 2,2004,Electronic Arts,Syn Sophia,,Mature 17+,PEGI 18,,
Def Jam: Fight for NY,,Xbox,2004,Electronic Arts,Syn Sophia,,Mature 17+,PEGI 18,,
ICarly video game,,Wii,2009,Activision,Blitz Games,,,,,
Primal,,PlayStation 2,2003,Sony Interactive Entertainment,SCE Studio Cambridge,http://es.playstation.com/ps2/games/detail/item41306/Primal/,Mature 17+,PEGI 16,,
Primal,,PlayStation 3,2003,Sony Interactive Entertainment,SCE Studio Cambridge,http://es.playstation.com/ps2/games/detail/item41306/Primal/,Mature 17+,PEGI 16,,
Primal,,PlayStation 2,2003,Sony Interactive Entertainment,SCE Studio Cambridge,http://www.primalgame.com/,Mature 17+,PEGI 16,,
Primal,,PlayStation 3,2003,Sony Interactive Entertainment,SCE Studio Cambridge,http://www.primalgame.com/,Mature 17+,PEGI 16,,
Deadpool,,PlayStation 3,2013,Activision,High Moon Studios,http://deadpoolgame.com,Mature 17+,PEGI 18,,
Deadpool,,Xbox 360,2013,Activision,High Moon Studios,http://deadpoolgame.com,Mature 17+,PEGI 18,,
TimeSplitters,TimeSplitters,PlayStation 2,2000,Eidos Interactive,Crytek UK,,Teen,,,
Pure,,PlayStation 3,2008,Disney Interactive Studios,Black Rock Studio,http://www.purevideogame.com,,PEGI 3,,
Pure,,Xbox 360,2008,Disney Interactive Studios,Black Rock Studio,http://www.purevideogame.com,,PEGI 3,,
Transformers,,PlayStation 2,2004,Atari,Krome Studios Melbourne,,,,,
Fire Emblem: Radiant Dawn,Fire Emblem,Wii,2007,Nintendo,Nintendo Software Planning & Development,https://www.nintendo.fr/Jeux/Wii/Fire-Emblem-Radiant-Dawn-281265.html,,,,
Coupe du Monde : FIFA 2002,Q864001,PlayStation 2,2002,EA Sports,EA Canada,,Everyone,,,
Coupe du Monde : FIFA 2002,Q864001,Xbox,2002,EA Sports,EA Canada,,Everyone,,,
Ratchet and Clank : Opération Destruction,Ratchet & Clank,PlayStation 3,2007,Sony Interactive Entertainment,Insomniac Games,https://www.insomniacgames.com/games/ratchet-clank-future-tools-of-destruction/,Everyone 10+,PEGI 7,,
Project Zero,Project Zero,PlayStation 2,2001,Tecmo,Tecmo,http://www.tecmo.co.jp/product/zero/index2.htm,Teen,PEGI 16,,
Project Zero,Project Zero,Xbox,2001,Tecmo,Tecmo,http://www.tecmo.co.jp/product/zero/index2.htm,Teen,PEGI 16,,
Death by Degrees,Tekken,PlayStation 2,2005,Namco Bandai Games,Namco,http://www.ninawilliams.com/,Teen,PEGI 12,,
Gran Turismo 5 Prologue,Gran Turismo,PlayStation 3,2007,Sony Interactive Entertainment,Polyphony Digital,http://us.gran-turismo.com/us/products/gt5p/,Everyone,PEGI 3,,
Shinobi,Shinobi,PlayStation 2,2002,Sega,Sega Wow,http://sega.jp/ps2/shinobi/,Mature 17+,,,
Jaws Unleashed,,PlayStation 2,2006,Majesco Entertainment,Appaloosa Interactive,,Mature 17+,,,
Jaws Unleashed,,Xbox,2006,Majesco Entertainment,Appaloosa Interactive,,Mature 17+,,,
Madagascar Kartz,Q2261392,Wii,2009,Activision,Sidhe,,Everyone,PEGI 3,,
Madagascar Kartz,Q2261392,PlayStation 3,2009,Activision,Sidhe,,Everyone,PEGI 3,,
Madagascar Kartz,Q2261392,Xbox 360,2009,Activision,Sidhe,,Everyone,PEGI 3,,
The Legend of Spyro: The Eternal Night,Spyro the Dragon (série),Wii,2007,Sierra Entertainment,Krome Studios,,,PEGI 7,,
The Legend of Spyro: The Eternal Night,Spyro the Dragon (série),PlayStation 2,2007,Sierra Entertainment,Krome Studios,,,PEGI 7,,
Jackass: The Game,,PlayStation 2,2007,Empire Interactive,Sidhe,,,,,
The King of Fighters Neowave,The King of Fighters,PlayStation 2,2005,Sammy,SNK Playmore,,Teen,,,
The King of Fighters Neowave,The King of Fighters,Xbox,2005,Sammy,SNK Playmore,,Teen,,,
Alone in the Dark,Alone in the Dark,Wii,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 2,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 3,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Xbox 360,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 2,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 3,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Xbox 360,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 2,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 3,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Xbox 360,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 2,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 3,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Xbox 360,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 2,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 3,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Xbox 360,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 2,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 3,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Xbox 360,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 2,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,PlayStation 3,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Xbox 360,2008,Atari,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
GRID 2,,PlayStation 3,2013,Codemasters,Codemasters,,Everyone,PEGI 3,,
GRID 2,,Xbox 360,2013,Codemasters,Codemasters,,Everyone,PEGI 3,,
Made Man,,PlayStation 2,2006,Mastertronic,,,,,,
Sonic Generations,Sonic,PlayStation 3,2011,Sega,Sonic Team,http://www.sega.com/games/sonic-generations,Everyone,PEGI 7,,
Sonic Generations,Sonic,Xbox 360,2011,Sega,Sonic Team,http://www.sega.com/games/sonic-generations,Everyone,PEGI 7,,
Hulk,,PlayStation 2,2003,Vivendi Games,Radical Entertainment,,Teen,PEGI 12,,
Hulk,,Xbox,2003,Vivendi Games,Radical Entertainment,,Teen,PEGI 12,,
Les Chroniques de Spiderwick,,Wii,2008,Sierra Entertainment,Stormfront Studios,,,,,
Les Chroniques de Spiderwick,,PlayStation 2,2008,Sierra Entertainment,Stormfront Studios,,,,,
Les Chroniques de Spiderwick,,Xbox 360,2008,Sierra Entertainment,Stormfront Studios,,,,,
Turning Point: Fall of Liberty,,PlayStation 3,2008,Codemasters,Spark Unlimited,,,,,
Turning Point: Fall of Liberty,,Xbox 360,2008,Codemasters,Spark Unlimited,,,,,
Fable 3,Fable,Xbox 360,2010,Microsoft Studios,Lionhead Studios,http://lionhead.com/Fable/FableIII/,Mature 17+,PEGI 16,,
Batman Vengeance,,PlayStation 2,2001,Ubisoft,Ubisoft Montréal,,,PEGI 12,,
Batman Vengeance,,Xbox,2001,Ubisoft,Ubisoft Montréal,,,PEGI 12,,
Gran Turismo 3: A-Spec,Gran Turismo,PlayStation 2,2001,Sony Interactive Entertainment,Polyphony Digital,http://us.gran-turismo.com/us/products/gt3/,Everyone,PEGI 3,,
Gran Turismo 3: A-Spec,Gran Turismo,PlayStation 3,2001,Sony Interactive Entertainment,Polyphony Digital,http://us.gran-turismo.com/us/products/gt3/,Everyone,PEGI 3,,
Ninja Gaiden,Ninja Gaiden,Xbox,2004,Tecmo,Team Ninja,,Mature 17+,PEGI 16,,
Sports Island,,Wii,2008,Hudson Soft,Hudson Soft,,Everyone,,,
Sports Island,,Xbox 360,2008,Hudson Soft,Hudson Soft,,Everyone,,,
Race Driver: GRID,,PlayStation 3,2008,Codemasters,Codemasters,http://www.racedrivergrid.com/,Everyone,PEGI 7,,
Race Driver: GRID,,Xbox 360,2008,Codemasters,Codemasters,http://www.racedrivergrid.com/,Everyone,PEGI 7,,
"Volt, star malgré lui",,Wii,2008,Disney Interactive Studios,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,PlayStation 2,2008,Disney Interactive Studios,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,PlayStation 3,2008,Disney Interactive Studios,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Xbox 360,2008,Disney Interactive Studios,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Wii,2008,Disney Interactive Studios,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,PlayStation 2,2008,Disney Interactive Studios,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
